time,omega_world_x,omega_world_y,omega_world_z,omega_local_x,omega_local_y,omega_local_z
5.025125628140704,0.27008683788093163,0.03586620588694802,0.7404568116834398,-0.07047699268359445,-0.07060373898090856,0.9950116107584837
5.065326633165829,0.26802510946437363,0.03592491632683244,0.7433819110012683,-0.0678576598202791,-0.07323956849058158,0.9950031676386908
5.105527638190955,0.2659493034345857,0.035836257054386145,0.7462908093905666,-0.06519275859116036,-0.07582558626055068,0.9949876304233729
5.1457286432160805,0.26386837364229676,0.03559802806851518,0.7491718419553538,-0.06248604836714494,-0.07835551964084769,0.9949652789425727
5.185929648241206,0.26179161002942725,0.03520873073146036,0.7520134231381472,-0.05974111571308283,-0.08082302747158329,0.9949364991413693
5.226130653266332,0.2597285860804428,0.03466761296199224,0.754804094490725,-0.056961367309611696,-0.08322174172911527,0.9949017762260715
5.266331658291457,0.25768910031519626,0.03397470921145698,0.7575325724216474,-0.054150024972528195,-0.08554530874470119,0.99486168633999
5.306532663316583,0.25568311237032854,0.033130874464369076,0.7601877956976411,-0.05131012268637775,-0.08778742967460783,0.994816886919917
5.346733668341709,0.2537206743117886,0.03213781157254735,0.7627589724694528,-0.048444505557641945,-0.08994189993498979,0.994768105900747
5.386934673366834,0.2518118579085388,0.030998091311155287,0.7652356265891875,-0.045555830584287374,-0.09200264734915645,0.9947161299489029
5.42713567839196,0.24996667867397965,0.02971516463521173,0.7676076429812333,-0.042646569132284436,-0.09396376878852178,0.994661791915374
5.467336683417085,0.2481950175479753,0.028293366715052542,0.7698653118289609,-0.03971901100575687,-0.09581956512071967,0.994605957706267
5.507537688442211,0.24650654114532583,0.02673791243712743,0.7719993713393144,-0.036775269995208575,-0.09756457430886098,0.9945495127728485
5.547738693467337,0.24491062153634868,0.025054883171075015,0.7740010488498964,-0.03381729078790681,-0.09919360253405682,0.9944933484242526
5.5879396984924625,0.24341625655041887,0.02325120472316986,0.7758621000471541,-0.030846857125228763,-0.10070175323902894,0.994438348164471
5.628140703517588,0.24203199160417938,0.021334616518340527,0.7775748460717588,-0.027865601093638788,-0.10208445401349904,0.9943853742510778
5.668341708542713,0.24076584405093182,0.01931363217598868,0.779132208294546,-0.024875013438635463,-0.10333748126223669,0.994335254666556
5.708542713567839,0.23962523102797215,0.017197491766861334,0.7805277405572849,-0.021876454794263825,-0.10445698261367625,0.994288770684292
5.748743718592965,0.2386169017435141,0.014996106157220855,0.7817556586851511,-0.018871167724285876,-0.10543949704137683,0.9942466452004671
5.788944723618091,0.23774687509479844,0.01271999396074139,0.7828108670912667,-0.015860289474934827,-0.10628197268220371,0.9942095319903902
